Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status
-1.0501179344831468,0,0.5199865359495599,-0.6198636336886911,-0.8569647296295398,-0.9659891947267824,-0.6519646438762915,-0.7265839631066844,2,1,2
-0.7747832005375905,0,0.6366252590316017,-0.6198636336886911,-0.8962700152662787,-0.9659891947267824,-0.5361388896854892,-0.9008269324859202,3,1,2
-1.0501179344831468,0,0.5199865359495599,-0.6198636336886911,-1.0654018504304277,-1.2098350999445606,-0.6519646438762915,-1.365474850830549,2,1,2
-0.6371158335648125,0,0.5199865359495599,-0.6198636336886911,0.7231077529673616,1.0021956116738575,2.769349941452025,1.132007710271831,2,1,1
-0.08644636567370004,0,0.5199865359495599,0.03756749295082978,1.6657199666920621,1.4724698574510016,-0.5539582364840742,1.3643316694441454,4,1,1
0.05122100129907806,0,0.5199865359495599,0.03756749295082978,0.5349188096157029,0.09648224943639497,0.3102800832472974,0.7835217715133593,2,1,1
2.1162315058907497,1,0.053431643621392674,-0.6198636336886911,-0.8379076214420301,-0.3912095609991618,-0.5094098694876117,-0.3780980243482127,2,1,2
1.8408967719451936,1,0.40334781286751814,4.639585379427476,1.4203596987778742,0.4099984132878243,-0.643054970476999,1.0739267204787524,5,2,1
0.7395578361629686,1,0.40334781286751814,0.03756749295082978,0.3205263425062183,0.49708623657988804,-0.4203131354946868,0.028468904203337517,2,1,1
-0.9124505675103687,0,0.17007036670343448,-0.6198636336886911,-0.3888745097738318,-0.8266486774594803,-0.6519646438762915,-0.5523409937274485,3,1,1
0.18888836827185618,0,0.2867090897854763,-0.6198636336886911,-0.35314243192225103,-0.49571494894963825,-0.5717775832826592,-0.43617901414129134,3,1,2
0.18888836827185618,1,0.40334781286751814,-0.6198636336886911,-0.5251328333145264,-0.44346225497440006,-0.3490357483003469,0.4350358327548877,3,1,2
-1.0501179344831468,0,0.40334781286751814,-0.6198636336886911,-1.0337194080686927,-1.1749999706277352,-0.6519646438762915,-1.2493128712443917,3,1,2
-0.9124505675103687,0,0.40334781286751814,-0.6198636336886911,-0.6680611447208495,-0.7743959834842421,-0.6519646438762915,-1.0169889120720774,3,1,1
-0.6371158335648125,0,0.053431643621392674,0.03756749295082978,0.5508791377227423,0.4796686719214753,-0.5272292162861967,-0.08769307538281969,5,1,1
-1.0501179344831468,1,0.40334781286751814,-0.6198636336886911,-0.9158035511584761,-1.0879121473356714,-0.5717775832826592,-1.1331508916582345,4,1,2
-1.0501179344831468,0,0.40334781286751814,0.03756749295082978,-0.984885568338199,-1.1401648413109098,-0.6163259502791215,-1.2493128712443917,5,1,1
2.391566239836306,0,-0.17984580254269095,1.3524297462298716,2.7638858259973107,2.9355452887576723,-0.6519646438762915,3.281004332615739,2,2,1
-0.22411373264647813,0,0.17007036670343448,1.3524297462298716,0.5937576311446392,0.8106024004313174,1.7625568473319733,0.5511978123410449,2,2,1
-0.7747832005375905,0,0.40334781286751814,-0.6198636336886911,-0.1797227474159124,0.21840520204528416,-0.6341452970777065,0.26079286337565194,2,1,1
-0.6371158335648125,0,0.2867090897854763,-0.6198636336886911,-0.6687757862778811,-0.44346225497440006,-0.3133970547031769,-0.2038550549689769,3,1,2
-0.22411373264647813,0,0.40334781286751814,-0.6198636336886911,-0.4031673409144641,-0.28670417304868534,0.9072282009998942,-0.02961208558974109,2,1,1
-0.49944846659203435,0,-0.6464006948708582,0.03756749295082978,-0.7521506345982363,-0.582802772241702,1.0676023221871591,-0.7265839631066844,2,2,1
-0.49944846659203435,0,-0.7630394179529,-0.6198636336886911,-0.6918825299552367,-0.5305500782664637,-0.3846744418975168,2.584032455098796,4,1,1
0.46422310221741236,0,-0.6464006948708582,-0.6198636336886911,-0.8986521537897174,-0.7743959834842421,-0.5628679098833667,-0.9589079222789988,2,1,2
-1.0501179344831468,0,-0.7630394179529,-0.6198636336886911,-0.8688754222467334,-1.0356594533604333,-0.4648615024911492,-1.1912318814513132,4,1,2
0.32655573524463427,0,-0.8796781410349418,-0.6198636336886911,-0.7735898813091847,-0.6524730308753529,-0.4826808492897342,-0.6104219835205271,2,1,1
-0.7747832005375905,0,-0.8796781410349418,-0.6198636336886911,-0.2971621766214412,-0.1473636557813834,-0.5806872566819516,-0.02961208558974109,3,1,1
-0.7747832005375905,0,-1.6961492026092346,-0.6198636336886911,-0.661629370707565,-0.7569784188258294,-0.4024937886961018,-0.5523409937274485,2,1,1
1.152559937081303,0,-1.8127879256912764,0.03756749295082978,0.4574993076039446,1.246041516891636,0.1053575950635701,1.0739267204787524,2,2,1
0.6018904691901905,0,-2.04606537185536,-0.6198636336886911,1.062562492557379,1.7685684566440183,-0.0015584857279397695,0.9577647408925952,4,1,1
0.05122100129907806,0,-1.9294266487733183,1.3524297462298716,-0.3857777296933615,-0.4260446903159873,-0.3757647684982243,-0.2619360447620555,3,2,1
-0.7747832005375905,0,-2.7458977103476108,0.03756749295082978,-0.019643038640830574,-0.513132513608051,1.263615136971594,-0.7846649528997629,3,1,1
-0.6371158335648125,0,-2.7458977103476108,0.03756749295082978,-0.7109396381427464,-0.8789013714347186,-0.6519646438762915,-0.9589079222789988,3,1,1
0.46422310221741236,0,0.8699027051956854,0.03756749295082978,-0.010114484547075702,0.07906468477798223,-0.5628679098833667,-0.2619360447620555,3,1,1
-0.6371158335648125,0,0.9865414282777272,0.03756749295082978,-0.9753570142444441,-1.0704945826772587,-0.5450485630847817,-1.0169889120720774,3,1,1
0.7395578361629686,0,0.7532639821136435,0.03756749295082978,-0.46677043949027786,-0.11252852646455794,2.591156473466175,0.14463088378949474,3,1,1
0.7395578361629686,0,0.8699027051956854,0.03756749295082978,-0.051087267150221646,-0.00802313851408148,-0.5985066034805366,0.7835217715133593,1,1,1
-0.22411373264647813,0,0.8699027051956854,0.03756749295082978,-0.4810632706309102,-0.1473636557813834,-0.5895969300812441,0.6673597919272022,2,1,1
0.8772252031357467,0,0.8699027051956854,0.6949986195903507,-0.1518517266916794,0.27065789602052237,-0.3223067281024694,0.37695484296180914,3,2,1
-0.08644636567370004,0,0.8699027051956854,0.03756749295082978,-0.48892432775825795,-0.47829738429122554,1.9318406419185306,-0.2038550549689769,3,1,1
1.152559937081303,0,0.7532639821136435,1.3524297462298716,1.1202102448245959,0.9499429176986194,0.6755766926182895,1.2481696898579882,3,1,1
0.32655573524463427,0,0.8699027051956854,0.03756749295082978,2.22981036904235,1.785986021302431,-0.6074162768798291,1.306250679651067,3,1,1
0.32655573524463427,0,0.8699027051956854,0.6949986195903507,0.024426524042785704,0.28807546067893514,-0.5895969300812441,0.20271187358257334,3,1,1
0.18888836827185618,0,0.8699027051956854,0.03756749295082978,0.3586405588812378,0.49708623657988804,-0.5450485630847817,-0.5523409937274485,3,1,1
0.6018904691901905,0,0.8699027051956854,0.03756749295082978,-0.5179864177442103,-0.2170339144150344,-0.5361388896854892,-0.2619360447620555,3,1,1
2.8045683407546402,0,0.8699027051956854,2.0098608728693925,2.5554487051964228,2.7613696421735447,-0.12629391331803463,0.6092788021341236,3,1,1
-0.08644636567370004,0,0.8699027051956854,0.6949986195903507,-0.3138371462855122,-0.6873081601921784,3.6959559749784434,-0.7846649528997629,3,1,1
0.6018904691901905,0,0.7532639821136435,0.03756749295082978,2.6376324842550587,2.0124143618617967,0.7290347330140444,0.49311682254796635,2,1,1
-0.22411373264647813,0,0.7532639821136435,0.6949986195903507,0.49728102094537113,0.3403281546541734,1.0497829753885741,0.26079286337565194,3,1,1
-0.6371158335648125,0,0.7532639821136435,0.03756749295082978,-0.8426718984889076,-0.9137365007515441,-0.6074162768798291,-0.6104219835205271,2,1,1
-0.36178109961925625,0,0.8699027051956854,0.03756749295082978,-0.8819771841256464,-0.9137365007515441,-0.4915905226890267,-0.7846649528997629,3,1,1
-0.6371158335648125,1,0.7532639821136435,0.03756749295082978,-1.0511090192897954,-1.1575824059693225,-0.6074162768798291,-1.2493128712443917,2,1,1
-0.22411373264647813,0,0.7532639821136435,0.03756749295082978,0.7374005841079939,1.0544483056490959,2.813898308448487,1.2481696898579882,3,1,1
0.32655573524463427,0,0.7532639821136435,0.6949986195903507,1.6800127978326944,1.52472255142624,-0.5094098694876117,1.4804936490303027,4,2,1
0.46422310221741236,0,0.7532639821136435,0.6949986195903507,0.5492116407563352,0.1487349434116332,0.3548284502437598,0.8996837510995166,2,1,1
2.529233606809084,1,0.2867090897854763,0.03756749295082978,-0.8236147903013977,-0.3389568670239236,-0.4648615024911492,-0.2619360447620555,3,1,1
2.2538988728635276,1,0.6366252590316017,5.297016506066997,1.4346525299185064,0.46225110726306257,-0.5985066034805366,1.1900887000649096,5,2,1
1.152559937081303,0,0.6366252590316017,0.6949986195903507,0.3348191736468506,0.5493389305551263,-0.3757647684982243,0.14463088378949474,2,1,1
-0.49944846659203435,0,0.40334781286751814,0.03756749295082978,-0.3745816786331995,-0.7743959834842421,-0.6074162768798291,-0.43617901414129134,3,1,1
0.6018904691901905,0,0.5199865359495599,0.03756749295082978,-0.33884960078161874,-0.44346225497440006,-0.5272292162861967,-0.3200170345551341,3,1,1
0.6018904691901905,1,0.6366252590316017,0.03756749295082978,-0.5108400021738941,-0.3912095609991618,-0.3044873813038844,0.5511978123410449,3,1,1
-0.6371158335648125,0,0.6366252590316017,0.03756749295082978,-1.0194265769280604,-1.122747276652497,-0.6074162768798291,-1.1331508916582345,3,1,1
-0.49944846659203435,0,0.6366252590316017,0.03756749295082978,-0.6537683135802173,-0.7221432895090039,-0.6074162768798291,-0.9008269324859202,4,1,1
-0.22411373264647813,0,0.2867090897854763,0.6949986195903507,0.5651719688633746,0.5319213658967136,-0.4826808492897342,0.028468904203337517,5,1,1
-0.6371158335648125,0,0.6366252590316017,0.03756749295082978,-0.9015107200178438,-1.0356594533604333,-0.5272292162861967,-1.0169889120720774,4,1,1
-0.6371158335648125,0,0.6366252590316017,0.6949986195903507,-0.9705927371975667,-1.0879121473356714,-0.5717775832826592,-1.1331508916582345,5,1,1
2.8045683407546402,0,0.053431643621392674,2.0098608728693925,2.778178657137943,2.98779798273291,-0.6074162768798291,3.3971663122018962,2,1,1
0.18888836827185618,1,0.40334781286751814,2.0098608728693925,0.6080504622852715,0.8628550944065556,1.8071052143284358,0.6673597919272022,3,2,1
-0.36178109961925625,0,0.6366252590316017,0.03756749295082978,-0.1654299162752801,0.27065789602052237,-0.5895969300812441,0.37695484296180914,3,1,1
-0.22411373264647813,0,0.5199865359495599,0.03756749295082978,-0.6544829551372489,-0.3912095609991618,-0.26884868770671444,-0.08769307538281969,3,1,1
0.18888836827185618,0,0.6366252590316017,0.03756749295082978,-0.3888745097738318,-0.23445147907344713,0.9517765679963567,0.08654989399641612,2,1,1
-0.08644636567370004,0,-0.4131232487067746,0.6949986195903507,-0.737857803457604,-0.5305500782664637,1.1121506891836215,-0.6104219835205271,3,2,1
-0.08644636567370004,0,-0.5297619717888165,0.03756749295082978,-0.6775896988146044,-0.47829738429122554,-0.3401260749010544,2.700194434684953,4,1,1
0.8772252031357467,0,-0.4131232487067746,0.03756749295082978,-0.8843593226490851,-0.7221432895090039,-0.5183195428869042,-0.8427459426928415,3,1,1
-0.6371158335648125,0,-0.5297619717888165,0.03756749295082978,-0.8545825911061011,-0.9834067593851951,-0.4203131354946868,-1.075069901865156,4,1,1
0.7395578361629686,0,-0.6464006948708582,0.03756749295082978,-0.7592970501685524,-0.6002203369001147,-0.4381324822932718,-0.4942600039343699,2,1,1
-0.36178109961925625,0,-0.6464006948708582,0.03756749295082978,-0.2828693454808089,-0.09511096180614519,-0.5361388896854892,0.08654989399641612,3,1,1
-0.36178109961925625,0,-1.462871756445151,0.03756749295082978,-0.6473365395669327,-0.7047257248505912,-0.3579454216996394,-0.43617901414129134,2,1,1
1.5655620379996373,0,-1.5795104795271928,0.6949986195903507,0.47179213874457687,1.2982942108668742,0.14990596206003257,1.1900887000649096,2,2,1
1.0148925701085247,0,-1.8127879256912764,0.03756749295082978,1.0768553236980112,1.8208211506192564,0.04298988126852268,1.0739267204787524,5,1,1
0.46422310221741236,0,-1.6961492026092346,2.0098608728693925,-0.37148489855272915,-0.37379199634074906,-0.3312164015017619,-0.1457740651758983,3,1,1
-0.36178109961925625,0,-2.512620264183527,0.6949986195903507,-0.005350207500198267,-0.46087981963281277,1.3081635039680564,-0.6685029733136058,3,1,1
-0.22411373264647813,1,-2.512620264183527,0.6949986195903507,-0.6966468070021141,-0.8266486774594803,-0.6074162768798291,-0.8427459426928415,3,1,1
-0.36178109961925625,0,0.40334781286751814,-0.6198636336886911,-0.03870014682834032,-0.025440703172494222,-0.6519646438762915,-0.4942600039343699,2,1,1
-1.0501179344831468,0,0.5199865359495599,-0.6198636336886911,-1.0039426765257087,-1.1749999706277352,-0.6341452970777065,-1.2493128712443917,2,1,2
-0.08644636567370004,0,0.2867090897854763,-0.6198636336886911,-0.4953561017715425,-0.2170339144150344,2.5020597394732498,-0.08769307538281969,2,1,1
-0.08644636567370004,0,0.40334781286751814,-0.6198636336886911,-0.07967292943148625,-0.11252852646455794,-0.6519646438762915,0.5511978123410449,1,1,1
-1.0501179344831468,0,0.40334781286751814,-0.6198636336886911,-0.5096489329121748,-0.25186904373185987,-0.6519646438762915,0.4350358327548877,1,1,1
0.05122100129907806,0,0.40334781286751814,-0.6198636336886911,-0.180437388972944,0.16615250807004595,-0.4114034620953943,0.14463088378949474,3,1,1
-0.9124505675103687,0,0.40334781286751814,-0.6198636336886911,-0.5175099900395226,-0.582802772241702,1.8427439079256058,-0.43617901414129134,3,1,1
0.32655573524463427,0,0.2867090897854763,0.03756749295082978,1.0916245825433313,0.8454375297481429,0.5864799586253645,1.0158457306856739,3,1,1
-0.49944846659203435,0,0.40334781286751814,-0.6198636336886911,2.2012247067610855,1.6814806333519545,-0.6519646438762915,1.0739267204787524,3,1,1
-0.49944846659203435,0,0.40334781286751814,-0.6198636336886911,-0.004159138238478909,0.18357007272845868,-0.6519646438762915,-0.02961208558974109,3,1,1
-0.6371158335648125,0,0.40334781286751814,-0.6198636336886911,0.33005489659997317,0.3925808486294116,-0.6341452970777065,-0.7846649528997629,2,1,1
-0.22411373264647813,1,0.40334781286751814,-0.6198636336886911,-0.5465720800254749,-0.3215393023655108,-0.625235623678414,-0.4942600039343699,3,1,2
1.9785641389179716,0,0.40334781286751814,0.6949986195903507,2.526863042915158,2.6568642542230685,-0.21539064731095953,0.37695484296180914,3,1,1
-0.9124505675103687,0,0.40334781286751814,-0.6198636336886911,-0.3424228085667768,-0.7918135481426549,3.6068592409855187,-1.0169889120720774,3,1,1
-0.22411373264647813,0,0.2867090897854763,-0.6198636336886911,2.609046821973794,1.9079089739113202,0.6399379990211195,0.26079286337565194,2,1,1
-1.0501179344831468,0,0.2867090897854763,-0.6198636336886911,0.46869535866410655,0.23582276670369692,0.9606862413956492,0.028468904203337517,3,1,1
-1.0501179344831468,0,0.2867090897854763,-0.6198636336886911,-0.8712575607701721,-1.0182418887020206,-0.6519646438762915,-0.8427459426928415,2,1,2
-1.0501179344831468,0,0.40334781286751814,-0.6198636336886911,-0.910562846406911,-1.0182418887020206,-0.5806872566819516,-1.0169889120720774,2,1,2
-1.0501179344831468,0,0.2867090897854763,-0.6198636336886911,-1.0654018504304277,-1.2098350999445606,-0.6519646438762915,-1.365474850830549,2,1,2
-1.0501179344831468,0,0.2867090897854763,-0.6198636336886911,0.7088149218267292,0.9499429176986194,2.724801574455562,1.0158457306856739,2,1,1
-0.49944846659203435,0,0.2867090897854763,-0.6198636336886911,1.6514271355514298,1.4202171634757634,-0.5985066034805366,1.2481696898579882,3,1,1
-0.36178109961925625,0,0.2867090897854763,-0.6198636336886911,0.5206259784750706,0.04422955546115675,0.2657317162508349,0.6673597919272022,2,1,1
1.7032294049724155,0,-0.17984580254269095,-0.6198636336886911,-0.8522004525826624,-0.44346225497440006,-0.5539582364840742,-0.4942600039343699,2,1,2
1.4278946710268592,0,0.17007036670343448,3.982154252787955,1.4060668676372419,0.3577457193125861,-0.6519646438762915,0.9577647408925952,4,1,1
0.32655573524463427,0,0.17007036670343448,-0.6198636336886911,0.306233511365586,0.4448335426046498,-0.4648615024911492,-0.08769307538281969,2,1,1
-1.0501179344831468,0,-0.06320707946064914,-0.6198636336886911,-0.4031673409144641,-0.8789013714347186,-0.6519646438762915,-0.6685029733136058,3,1,1
-0.22411373264647813,0,0.053431643621392674,-0.6198636336886911,-0.3674352630628833,-0.5479676429248765,-0.6163259502791215,-0.5523409937274485,2,1,2
-0.22411373264647813,1,0.17007036670343448,-0.6198636336886911,-0.5394256644551587,-0.49571494894963825,-0.3935841152968093,0.3188738531687305,3,1,2
-1.0501179344831468,1,0.17007036670343448,-0.6198636336886911,-1.0654018504304277,-1.2098350999445606,-0.6519646438762915,-1.365474850830549,3,1,2
-1.0501179344831468,0,0.17007036670343448,-0.6198636336886911,-0.6823539758614818,-0.8266486774594803,-0.6519646438762915,-1.1331508916582345,3,1,1
-1.0501179344831468,0,-0.17984580254269095,-0.6198636336886911,0.53658630658211,0.4274159779462371,-0.5717775832826592,-0.2038550549689769,4,1,1
-1.0501179344831468,0,0.17007036670343448,-0.6198636336886911,-0.9300963822991084,-1.1401648413109098,-0.6163259502791215,-1.2493128712443917,4,1,2
-1.0501179344831468,0,0.17007036670343448,-0.6198636336886911,-1.0654018504304277,-1.2098350999445606,-0.6519646438762915,-1.365474850830549,5,1,1
1.9785641389179716,0,-0.4131232487067746,0.6949986195903507,2.7495929948566786,2.883292594782434,-0.6519646438762915,3.1648423530295817,2,1,1
-0.6371158335648125,0,-0.06320707946064914,0.6949986195903507,0.5794648000040069,0.7583497064560791,1.718008480335511,0.4350358327548877,2,2,1
-1.0501179344831468,0,0.17007036670343448,-0.6198636336886911,-0.1940155785565447,0.16615250807004595,-0.6519646438762915,0.14463088378949474,2,1,1
-1.0501179344831468,0,0.053431643621392674,-0.6198636336886911,-0.6830686174185134,-0.49571494894963825,-0.3579454216996394,-0.3200170345551341,3,1,2
-0.6371158335648125,0,0.17007036670343448,-0.6198636336886911,-0.4174601720550964,-0.3389568670239236,0.8626798340034317,-0.1457740651758983,2,1,1
-0.9124505675103687,0,-0.8796781410349418,-0.6198636336886911,-0.7664434657388686,-0.6350554662169402,1.0230539551906965,-0.8427459426928415,2,2,1
-0.9124505675103687,0,-0.9963168641169836,-0.6198636336886911,-0.706175361095869,-0.582802772241702,-0.4292228088939793,2.4678704755126386,4,1,1
0.05122100129907806,0,-0.8796781410349418,-0.6198636336886911,-0.9129449849303497,-0.8266486774594803,-0.6074162768798291,-1.075069901865156,2,1,2
-1.0501179344831468,1,-0.9963168641169836,-0.6198636336886911,-0.8831682533873657,-1.0879121473356714,-0.5094098694876117,-1.3073938610374705,4,1,2
-0.08644636567370004,0,-1.1129555871990255,-0.6198636336886911,-0.787882712449817,-0.7047257248505912,-0.5272292162861967,-0.7265839631066844,2,1,1
-1.0501179344831468,0,-1.1129555871990255,-0.6198636336886911,-0.31145500776207347,-0.19961634975662165,-0.625235623678414,-0.1457740651758983,3,1,1
-1.0501179344831468,0,-1.9294266487733183,-0.6198636336886911,-0.6759222018481973,-0.8092311128010676,-0.4470421556925643,-0.6685029733136058,2,1,1
0.7395578361629686,0,-2.04606537185536,-0.6198636336886911,0.44320647646331224,1.1937888229163978,0.06080922806710766,0.9577647408925952,1,2,1
0.18888836827185618,0,-2.2793428180194435,-0.6198636336886911,1.0482696614167466,1.71631576266878,-0.046106852724402216,0.841602761306438,4,1,1
-0.36178109961925625,0,-2.1627040949374017,0.6949986195903507,-0.4000705608339938,-0.47829738429122554,-0.4203131354946868,-0.3780980243482127,3,1,1
-1.0501179344831468,0,-2.9791751565116944,-0.6198636336886911,-0.03393586978146288,-0.5653852075832893,1.2190667699751314,-0.9008269324859202,3,1,1
-1.0501179344831468,0,-2.9791751565116944,-0.6198636336886911,-0.7252324692833787,-0.9311540654099568,-0.6519646438762915,-1.075069901865156,3,1,1
0.18888836827185618,0,1.103180151359769,0.03756749295082978,-0.005350207500198267,0.061647120119569486,-0.5183195428869042,-0.1457740651758983,3,1,1
-0.9124505675103687,1,1.2198188744418108,-0.6198636336886911,-0.9705927371975667,-1.0879121473356714,-0.5005001960883192,-0.9008269324859202,3,1,2
0.46422310221741236,0,0.9865414282777272,0.03756749295082978,-0.4620061624434004,-0.12994609112297067,2.6357048404626373,0.26079286337565194,3,1,1
0.46422310221741236,0,1.103180151359769,0.03756749295082978,-0.04632299010334421,-0.025440703172494222,-0.5539582364840742,0.8996837510995166,1,1,1
-0.49944846659203435,0,1.103180151359769,0.03756749295082978,-0.47629899358403277,-0.16478122043979615,-0.5450485630847817,0.7835217715133593,2,1,1
0.6018904691901905,0,1.103180151359769,0.6949986195903507,-0.14708744964480197,0.25324033136210966,-0.27775836110600693,0.49311682254796635,3,1,1
-0.36178109961925625,0,1.103180151359769,0.03756749295082978,-0.4841600507113805,-0.49571494894963825,1.9763890089149931,-0.08769307538281969,3,1,1
0.8772252031357467,0,0.9865414282777272,1.3524297462298716,1.1249745218714733,0.9325253530402066,0.7201250596147519,1.3643316694441454,3,1,1
0.05122100129907806,0,1.103180151359769,0.03756749295082978,2.2345746460892277,1.7685684566440183,-0.5628679098833667,1.422412659237224,3,1,1
0.05122100129907806,0,1.103180151359769,0.6949986195903507,0.029190801089663137,0.27065789602052237,-0.5450485630847817,0.3188738531687305,3,1,1
-0.08644636567370004,0,1.103180151359769,0.03756749295082978,0.36340483592811523,0.4796686719214753,-0.5005001960883192,-0.43617901414129134,3,1,1
0.32655573524463427,0,1.103180151359769,-0.6198636336886911,-0.5132221406973329,-0.23445147907344713,-0.4915905226890267,-0.1457740651758983,3,1,2
2.529233606809084,0,1.103180151359769,2.0098608728693925,2.5602129822433004,2.743952077515132,-0.08174554632157217,0.7254407817202808,3,2,1
-0.36178109961925625,0,1.103180151359769,0.6949986195903507,-0.30907286923863475,-0.7047257248505912,3.740504341974906,-0.6685029733136058,3,1,1
0.32655573524463427,0,0.9865414282777272,0.03756749295082978,2.6423967613019363,1.994996797203384,0.7735831000105069,0.6092788021341236,2,1,1
-0.49944846659203435,0,0.9865414282777272,0.6949986195903507,0.5020452979922486,0.3229105899957606,1.0943313423850365,0.37695484296180914,3,1,1
-0.9124505675103687,0,0.9865414282777272,-0.6198636336886911,-0.8379076214420301,-0.9311540654099568,-0.5628679098833667,-0.4942600039343699,2,1,2
-0.6371158335648125,0,1.103180151359769,-0.6198636336886911,-0.8772129070787689,-0.9311540654099568,-0.4470421556925643,-0.6685029733136058,3,1,2
-0.9124505675103687,0,0.9865414282777272,-0.6198636336886911,-1.046344742242918,-1.1749999706277352,-0.5628679098833667,-1.1331508916582345,2,1,2
-0.49944846659203435,0,0.9865414282777272,0.03756749295082978,0.7421648611548713,1.0370307409906832,2.8584466754449496,1.3643316694441454,3,1,1
0.05122100129907806,0,0.9865414282777272,0.6949986195903507,1.6847770748795718,1.507304986767827,-0.4648615024911492,1.59665562861646,4,1,1
0.18888836827185618,0,0.9865414282777272,0.6949986195903507,0.5539759178032126,0.13131737875322047,0.3993768172402223,1.0158457306856739,2,1,1
2.2538988728635276,1,0.5199865359495599,-0.6198636336886911,-0.8188505132545203,-0.35637443168233635,-0.4203131354946868,-0.1457740651758983,3,1,2
1.9785641389179716,1,0.8699027051956854,5.297016506066997,1.4394168069653839,0.4448335426046498,-0.5539582364840742,1.306250679651067,5,1,1
0.8772252031357467,0,0.8699027051956854,0.6949986195903507,0.33958345069372803,0.5319213658967136,-0.3312164015017619,0.26079286337565194,2,1,1
-0.7747832005375905,0,0.6366252590316017,0.03756749295082978,-0.3698174015863221,-0.7918135481426549,-0.5628679098833667,-0.3200170345551341,3,1,1
0.32655573524463427,0,0.7532639821136435,-0.6198636336886911,-0.3340853237347413,-0.46087981963281277,-0.4826808492897342,-0.2038550549689769,3,1,2
0.32655573524463427,1,0.8699027051956854,-0.6198636336886911,-0.5060757251270167,-0.40862712565757453,-0.259939014307422,0.6673597919272022,3,1,2
-0.9124505675103687,0,0.8699027051956854,-0.6198636336886911,-1.014662299881183,-1.1401648413109098,-0.5628679098833667,-1.0169889120720774,3,1,2
-0.7747832005375905,0,0.8699027051956854,0.03756749295082978,-0.6490040365333398,-0.7395608541674167,-0.5628679098833667,-0.7846649528997629,4,1,1
-0.49944846659203435,0,0.5199865359495599,0.6949986195903507,0.569936245910252,0.5145038012383008,-0.4381324822932718,0.14463088378949474,5,1,1
-0.9124505675103687,1,0.8699027051956854,-0.6198636336886911,-0.8967464429709664,-1.053077018018846,-0.4826808492897342,-0.9008269324859202,4,1,2
-0.9124505675103687,0,0.8699027051956854,0.6949986195903507,-0.9658284601506892,-1.1053297119940841,-0.5272292162861967,-1.0169889120720774,5,1,1
2.529233606809084,0,0.2867090897854763,2.0098608728693925,2.7829429341848204,2.9703804180744977,-0.5628679098833667,3.5133282917880537,2,1,1
-0.08644636567370004,1,0.6366252590316017,2.0098608728693925,0.6128147393321489,0.8454375297481429,1.8516535813248982,0.7835217715133593,2,2,1
-0.6371158335648125,0,0.8699027051956854,0.03756749295082978,-0.16066563922840266,0.25324033136210966,-0.5450485630847817,0.49311682254796635,3,1,1
